"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","FHB DON content - ppm|CO_321:0001154","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282728","P2117","","plot","282760","A5S_Scb_21-rep3-P2117_158","3","3","158","18","1","test","","","","","","","","","","","","50","70","25","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84900","Pio 25R47","Pio25R47","plot","282794","A5S_Scb_21-rep3-Pio 25R47_165","3","3","165","24","2","check","","","","","","","","","","","","20","20","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282729","X12-3014-46-8-5","","plot","282793","A5S_Scb_21-rep3-X12-3014-46-8-5_168","3","3","168","21","2","test","","","","","","","","","","","","40","30","14","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280864","X12-3024-47-4-1","","plot","282746","A5S_Scb_21-rep3-X12-3024-47-4-1_162","3","3","162","22","1","test","","","","","","","","","","","","70","30","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","282730","X12-3035-50-3-3","","plot","282739","A5S_Scb_21-rep3-X12-3035-50-3-3_174","3","3","174","18","3","test","","","","","","","","","","","","20","10","7","139",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1257","A5S_Scb_21","Advanced 5 State Scab Trial 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","280867","X12-3114-65-7-1","","plot","282792","A5S_Scb_21-rep3-X12-3114-65-7-1_166","3","3","166","23","2","test","","","","","","","","","","","","30","30","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","85081","02-18228","IL02-18228","plot","280393","ADV_Scb_21-rep1-02-18228_1027","1","1","1027","22","2","test","","","","","","","","","","","0.61","2","3","7","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84968","07-19334","IL07-19334","plot","280454","ADV_Scb_21-rep1-07-19334_1104","1","1","1104","8","5","test","","","","","","","","","","","0.94","8","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","84801","07-4415","IL07-4415","plot","280725","ADV_Scb_21-rep1-07-4415_1091","1","1","1091","6","4","test","","","","","","","","","","","1.1","15","5","7","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97095","17-17739","IL17-17739","plot","280693","ADV_Scb_21-rep1-17-17739_1122","1","1","1122","23","6","test","","","","","","","","","","","0.63","5","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97102","17-18534","","plot","280340","ADV_Scb_21-rep1-17-18534_1008","1","1","1008","8","1","test","","","","","","","","","","","1.4","8","5","10","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97111","17-19355","","plot","280696","ADV_Scb_21-rep1-17-19355_1148","1","1","1148","4","8","test","","","","","","","","","","","1.0","8","15","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97159","17-23874","IL17-23874","plot","280628","ADV_Scb_21-rep1-17-23874_1060","1","1","1060","12","3","test","","","","","","","","","","","3.8","30","55","18","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97160","17-23902","","plot","280607","ADV_Scb_21-rep1-17-23902_1076","1","1","1076","21","4","test","","","","","","","","","","","1.6","10","15","10","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97161","17-23904","IL17-23904","plot","280698","ADV_Scb_21-rep1-17-23904_1050","1","1","1050","2","3","test","","","","","","","","","","","1.6","10","40","8","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97166","17-24508","","plot","280416","ADV_Scb_21-rep1-17-24508_1061","1","1","1061","13","3","test","","","","","","","","","","","0.57","10","10","10","130",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97168","17-24663","","plot","280737","ADV_Scb_21-rep1-17-24663_1145","1","1","1145","1","8","test","","","","","","","","","","","1.3","60","20","10","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97174","17-25205","IL17-25205","plot","280447","ADV_Scb_21-rep1-17-25205_1078","1","1","1078","19","4","test","","","","","","","","","","","1.2","10","20","14","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97178","17-25927","","plot","280354","ADV_Scb_21-rep1-17-25927_1058","1","1","1058","10","3","test","","","","","","","","","","","0.89","3","22","9","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97186","17-27559","","plot","280716","ADV_Scb_21-rep1-17-27559_1071","1","1","1071","23","3","test","","","","","","","","","","","1.5","10","15","14","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97189","17-27649","","plot","280734","ADV_Scb_21-rep1-17-27649_1137","1","1","1137","8","6","test","","","","","","","","","","","0.92","30","10","14","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97200","17-29513","","plot","280370","ADV_Scb_21-rep1-17-29513_1098","1","1","1098","2","5","test","","","","","","","","","","","0.97","10","15","10","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97201","17-29544","","plot","280751","ADV_Scb_21-rep1-17-29544_1163","1","1","1163","19","8","test","","","","","","","","","","","0.57","3","3","7","129",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97220","17-31124","","plot","280613","ADV_Scb_21-rep1-17-31124_1175","1","1","1175","18","9","test","","","","","","","","","","","0.89","10","10","7","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97223","17-31229","","plot","280669","ADV_Scb_21-rep1-17-31229_1020","1","1","1020","20","1","test","","","","","","","","","","","0.60","5","10","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97229","17-31541","IL17-31541","plot","280741","ADV_Scb_21-rep1-17-31541_1158","1","1","1158","14","8","test","","","","","","","","","","","0.57","10","7","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97230","17-31555","","plot","280579","ADV_Scb_21-rep1-17-31555_1106","1","1","1106","10","5","test","","","","","","","","","","","1.2","10","25","14","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97289","17-8057","","plot","280371","ADV_Scb_21-rep1-17-8057_1120","1","1","1120","24","5","test","","","","","","","","","","","0.77","15","7","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97298","17-8620","","plot","280314","ADV_Scb_21-rep1-17-8620_1028","1","1","1028","21","2","test","","","","","","","","","","","0.60","15","15","50","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97299","17-8626","IL17-8626","plot","280436","ADV_Scb_21-rep1-17-8626_1164","1","1","1164","20","8","test","","","","","","","","","","","0.85","20","15","7","130",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97300","17-8628","","plot","280738","ADV_Scb_21-rep1-17-8628_1129","1","1","1129","16","6","test","","","","","","","","","","","1.6","30","30","10","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97301","17-8636","","plot","280649","ADV_Scb_21-rep1-17-8636_1085","1","1","1085","12","4","test","","","","","","","","","","","0.47","8","5","7","129",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97305","17-8749","","plot","280642","ADV_Scb_21-rep1-17-8749_1079","1","1","1079","18","4","test","","","","","","","","","","","0.51","5","15","10","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97307","17-8824","","plot","280306","ADV_Scb_21-rep1-17-8824_1034","1","1","1034","15","2","test","","","","","","","","","","","0.69","5","7","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97308","17-8831","","plot","280681","ADV_Scb_21-rep1-17-8831_1126","1","1","1126","19","6","test","","","","","","","","","","","1.5","12","18","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97316","17-9320","IL17-9320","plot","280612","ADV_Scb_21-rep1-17-9320_1130","1","1","1130","15","6","test","","","","","","","","","","","0.48","2","12","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","97317","17-9339","","plot","280656","ADV_Scb_21-rep1-17-9339_1075","1","1","1075","22","4","test","","","","","","","","","","","2.0","15","3","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240453","18-10212","","plot","280739","ADV_Scb_21-rep1-18-10212_1174","1","1","1174","19","9","test","","","","","","","","","","","1.0","10","3","7","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1241","Adv_Scb_21","UIUC Advanced Scab Trial, 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240454","18-10216","","plot","280507","ADV_Scb_21-rep1-18-10216_1115","1","1","1115","19","5","test","","","","","","","","","","","0.46","40","3","7","133",""
